"time","mkid","listpv","listuv","listuiduv","list_ipv","list_ipv_uv","list_ipv_uid_uv","alipay_uv","alipay_count","alipay_fee","gmv_uv","gmv_count","gmv_fee","pt"
"20111110","441","14323","3661","2682","5229","1377","1058","77","118","7261.070000000003","102","166","11868.519999999997","20111110000000"
"20111110","541","2","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","542","65","18","13","6242","2833","234","1","1","329.01","1","1","350.0","20111110000000"
"20111110","543","472069","92574","52537","137257","39969","24690","187","209","61850.23000000001","391","508","623314.8400000001","20111110000000"
"20111110","544","2445","1078","746","451","236","184","7","10","663.0799999999999","10","15","4710.530000000001","20111110000000"
"20111110","546","1893311","376314","213000","1044941","242826","143093","6349","7414","957385.0099999987","8748","12203","1834202.9400000018","20111110000000"
"20111110","548","746205","206792","140787","234263","77110","53232","2471","3213","214671.95","3132","4703","337519.5999999983","20111110000000"
"20111110","549","354","283","218","129","72","62","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","550","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","551","903482","146462","88482","232622","66356","44167","1543","1775","91972.75000000007","2250","3055","268592.3799999975","20111110000000"
"20111110","552","906296","157008","97393","276700","84434","53090","1057","1147","210920.00000000023","1676","2351","629794.7000000008","20111110000000"
"20111110","553","9118","2856","1797","3651","1470","934","28","30","2905.1499999999996","37","44","4957.4","20111110000000"
"20111110","555","8","7","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","557","507757","112317","72953","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","567","1","1","1","629506","161189","98698","6475","7301","944589.3599999987","9051","12372","2046393.5299999986","20111110000000"
"20111110","568","282481","54915","32681","116416","27532","17400","903","1056","72664.19000000003","1195","1729","117627.67000000003","20111110000000"
"20111110","569","1434317","198141","111680","577714","123117","73626","4645","5646","678042.4300000011","6018","8643","1354238.3500000068","20111110000000"
"20111110","571","733636","133870","85237","386785","85819","57227","2811","3616","489247.2699999992","3609","5319","938753.2500000016","20111110000000"
"20111110","574","1978","907","667","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","575","8710","3271","2527","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","576","382298","73673","43196","107529","28771","17811","680","829","102667.54999999996","875","1241","170963.8999999998","20111110000000"
"20111110","577","507351","86822","52586","157968","41780","27226","982","1215","85095.32999999997","1227","1752","125211.7700000001","20111110000000"
"20111110","578","645964","204845","147578","222259","90643","74679","48625","67008","2445245.570000028","54333","81184","4783136.100000162","20111110000000"
"20111110","581","179096","46831","27579","64438","20751","12839","640","708","53295.160000000025","856","1097","143660.13999999998","20111110000000"
"20111110","582","93920","37374","27524","17829","8660","6773","207","253","36994.68999999999","249","339","55497.7","20111110000000"
"20111110","808","59625","19627","12140","10641","4953","3474","0","NULL","NULL","4","4","557.0","20111110000000"
"20111110","817","1050486","147140","81816","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","835","144965","48193","29936","51143","16549","10723","288","329","43393.84000000003","380","502","74786.98999999998","20111110000000"
"20111110","843","1018737","237864","153668","260425","89513","64267","3753","4172","273621.8399999993","5015","6527","475588.3400000015","20111110000000"
"20111110","861","2130206","284955","164522","665987","153227","95371","2031","2537","451061.6400000001","2742","4001","945229.6100000015","20111110000000"
"20111110","869","5545817","665286","397987","2010145","396179","262135","17945","23618","1787913.6100000003","22985","34445","2923480.3999999114","20111110000000"
"20111110","872","3085149","719652","412498","1121783","321064","196856","7055","7680","2209753.7200000053","9644","12583","5390219.380000003","20111110000000"
"20111110","874","20361036","2269497","1313949","8102138","1526425","937680","33103","40464","4499586.999999902","46290","66600","9579359.900000233","20111110000000"
"20111110","885","751241","194474","129654","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","893","7064699","845613","496190","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","894","3788529","459796","282842","1076779","258922","171784","5612","6010","585087.0600000037","7868","10097","1448377.6199999934","20111110000000"
"20111110","895","3068733","538151","320635","1421326","335069","209588","12837","15120","1919598.3800000155","17354","24424","3891394.2899999944","20111110000000"
"20111110","896","1956926","293172","164844","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","897","600540","93772","53918","229335","55389","34542","2042","2107","272025.8500000001","2740","3493","644134.2700000004","20111110000000"
"20111110","898","2170777","346078","215264","1010661","223562","150545","11817","18741","1039482.2600000082","15052","26516","1817599.8299999943","20111110000000"
"20111110","899","1631306","290954","186052","637895","164575","112829","5599","7334","323697.6099999982","7258","10983","650507.1500000015","20111110000000"
"20111110","925","57791","16335","9942","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111110","944","87","4","6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111110000000"
"20111111","0","1469733","1039319","710396","1989448","602414","413262","32481","38190","4856177.749999881","40242","55489","9187136.3800002","20111111000000"
"20111111","441","15231","4079","3071","5176","1501","1202","116","152","12137.360000000002","151","209","19925.25","20111111000000"
"20111111","54(","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","541","2","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","542","36","14","7","6204","3761","233","3","3","2186.1","9","14","9487.0","20111111000000"
"20111111","543","512667","110435","63713","152121","46367","28788","417","459","173360.14999999985","712","912","1031627.6800000005","20111111000000"
"20111111","544","2813","1169","841","630","263","201","18","19","1629.8999999999999","23","29","3226.5000000000005","20111111000000"
"20111111","546","2685821","569714","330741","1401907","344753","209108","16024","18648","2485843.3800000167","20179","28125","4384220.009999974","20111111000000"
"20111111","548","884300","251740","174410","297414","98745","71569","5268","6751","419401.8600000005","6499","9594","687059.8400000018","20111111000000"
"20111111","549","182","148","121","30","20","19","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","550","7","7","6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","551","1026456","175793","106880","273933","78797","52631","3185","3641","190078.1399999999","4257","5878","379222.72000000026","20111111000000"
"20111111","552","934236","153084","91040","289294","84465","51278","2782","2978","503237.22999999655","3664","5023","1384908.609999994","20111111000000"
"20111111","553","8302","2945","1892","3798","1509","1005","56","68","8450.670000000002","71","88","11330.98","20111111000000"
"20111111","555","5","4","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","557","534769","128733","85247","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","565","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","568","356486","73967","43741","153661","37435","23508","1729","1970","136283.32999999967","2187","3133","238119.70999999932","20111111000000"
"20111111","569","1584632","245439","144285","654508","147488","91383","8613","10212","1452254.430000008","10586","14949","3036736.569999976","20111111000000"
"20111111","571","1006992","184006","119833","569871","122207","82878","8044","10324","1523966.1300000104","9927","14813","2849765.2299999925","20111111000000"
"20111111","574","2756","1284","1021","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","575","9394","3508","2663","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","576","403101","85263","50456","114334","32278","20032","899","1057","89059.68000000011","1193","1637","226668.39999999918","20111111000000"
"20111111","577","556442","102053","62407","166909","46780","30584","1105","1419","79813.17000000013","1385","1999","224872.10999999885","20111111000000"
"20111111","578","581376","196321","139785","176117","73827","60761","36493","54928","2197598.1400000323","40840","66802","4400142.6199998995","20111111000000"
"20111111","581","209413","58752","35344","78947","27393","16166","1222","1351","98805.4599999999","1518","1942","274641.0799999998","20111111000000"
"20111111","582","92006","38880","27760","16767","8495","6401","187","225","37192.969999999994","238","320","57190.53","20111111000000"
"20111111","808","62426","21364","12712","10610","5248","3466","5","7","831.01","5","8","1022.01","20111111000000"
"20111111","817","1249942","196431","113331","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","835","161940","57141","35655","54834","18737","12193","303","330","57527.26000000004","404","527","100256.40999999995","20111111000000"
"20111111","843","1404223","346780","230594","394088","135164","98479","11825","13215","770125.7400000076","14376","19162","1312626.4600000007","20111111000000"
"20111111","861","2251526","323227","190240","719198","171745","108913","4100","5111","1040317.5799999995","5382","7862","2206213.7699999968","20111111000000"
"20111111","869","6447408","827580","513113","2418489","493804","331754","33502","43990","3639584.0199998533","41223","62205","5634068.420000019","20111111000000"
"20111111","87$","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","872","3869282","978527","584229","1414814","425009","269326","16842","18357","5248899.989999911","21305","27630","1.1650272780000163E7","20111111000000"
"20111111","874","24269694","2881355","1711731","9902910","1904499","1191262","75941","93901","1.1148638719999565E7","98580","144314","2.253682988000024E7","20111111000000"
"20111111","885","900305","250403","170950","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","893","8762444","1087239","639435","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","894","5432853","700501","437273","1653905","392613","259513","17803","19299","2018233.880000026","22774","29804","4459687.839999935","20111111000000"
"20111111","895","4700284","807309","498071","2197903","508752","328068","36988","43848","6112356.489999801","46086","65349","1.1804642670000194E7","20111111000000"
"20111111","896","2823658","454533","266696","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","897","933112","158858","96492","377502","94273","60966","6845","7152","837043.7600000007","8499","10811","1822020.7800000107","20111111000000"
"20111111","898","2805058","476316","307539","1364064","308465","213926","27409","43505","2660225.2099999646","32987","59067","4608680.849999945","20111111000000"
"20111111","899","1661264","348439","222601","720796","188165","128513","10795","13896","612879.2700000029","13386","20056","1107282.8300000222","20111111000000"
"20111111","8?4","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","925","45249","16078","10265","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111111","944","21","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111111000000"
"20111112","0","1067337","735196","489825","1533169","445634","292334","17967","20954","2590768.3099999838","22835","31098","5323085.889999923","20111112000000"
"20111112","441","11632","3068","2163","3699","1061","829","64","87","6150.860000000001","76","116","7945.1500000000015","20111112000000"
"20111112","541","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","542","27","19","10","7083","5405","284","2","3","2728.0","3","4","3916.0","20111112000000"
"20111112","543","425738","83577","46137","121139","35499","21638","190","207","49674.389999999985","348","446","523981.45000000036","20111112000000"
"20111112","544","2531","999","700","531","237","181","9","12","599.86","11","14","771.7","20111112000000"
"20111112","546","2050677","400366","223689","1044778","241664","143224","7511","8552","1085412.6899999988","9938","13594","1983198.3200000008","20111112000000"
"20111112","548","664904","170578","115403","216006","67556","48816","2809","3533","214096.0699999996","3502","5094","341276.17999999813","20111112000000"
"20111112","549","407","275","248","173","90","81","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","550","4","4","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","551","902758","142814","84483","227912","63871","42009","1734","2042","89120.85000000011","2435","3378","187571.05999999875","20111112000000"
"20111112","552","792742","127252","74917","239653","69831","42323","1360","1447","255289.1600000006","1904","2502","673179.0700000002","20111112000000"
"20111112","553","7002","2220","1451","3035","1183","783","30","32","3231.35","46","59","7449.0","20111112000000"
"20111112","555","2","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","556","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","557","458671","86973","56930","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","565","2","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","568","339845","62993","36060","144998","31953","19337","1068","1217","91039.99999999997","1370","1944","145383.34","20111112000000"
"20111112","569","1332688","181602","103659","534150","112592","68587","4993","5983","753085.4500000027","6269","8896","1416473.8000000047","20111112000000"
"20111112","571","624072","109660","70370","334651","71561","48309","3220","4188","513892.9899999991","4035","5948","958452.2100000032","20111112000000"
"20111112","574","1598","781","570","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","575","8392","3008","2388","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","576","370175","73883","44306","106464","28848","18285","704","816","67278.24000000006","897","1252","266707.34999999905","20111112000000"
"20111112","577","537614","91455","54293","165334","43899","28148","838","1028","59641.90000000001","1070","1521","84539.81000000013","20111112000000"
"20111112","578","389853","123179","85341","156546","54420","43360","26810","39981","1413191.5800000099","30006","49038","4000895.6199999806","20111112000000"
"20111112","581","185700","49684","29197","70186","23008","13722","786","869","54284.800000000076","998","1286","122382.53000000001","20111112000000"
"20111112","582","75563","30750","22569","13155","6464","5021","132","154","28237.929999999997","171","219","45583.00000000001","20111112000000"
"20111112","808","54145","17637","10571","9857","4653","3044","6","7","180.42999999999998","6","8","382.03","20111112000000"
"20111112","817","954870","135064","76404","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","835","148133","48870","30267","53429","16958","11043","299","322","54696.090000000004","406","491","103353.89000000001","20111112000000"
"20111112","843","986395","227865","146077","260500","86900","62455","4960","5466","319993.37000000005","6267","8104","542217.890000003","20111112000000"
"20111112","861","2000648","258084","149534","636708","141144","88418","2281","2879","546467.3199999995","3055","4491","1067724.7600000042","20111112000000"
"20111112","869","4759455","580512","335037","1698328","334739","218561","17523","22674","1805193.1299999987","22003","32648","2800312.6699999347","20111112000000"
"20111112","872","3113007","708863","402592","1116701","315207","192427","7956","8558","2486593.499999988","10486","13317","5896903.090000001","20111112000000"
"20111112","874","18366620","1958872","1125380","7410558","1328684","818517","38263","46469","5146514.149999859","51217","73412","1.0317304310000326E7","20111112000000"
"20111112","875","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","885","702858","175555","119122","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","893","6478176","745453","420994","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","894","3563088","386365","224623","1020226","226668","146283","6895","7399","673554.8300000035","9266","12045","1487478.3699999903","20111112000000"
"20111112","895","3808983","559675","325091","1696143","364162","224332","18130","21342","2913758.9700000333","23389","32791","5598585.189999999","20111112000000"
"20111112","896","1912803","281403","154547","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","897","576304","85767","48311","213156","50553","31170","2452","2548","310872.8600000003","3137","3970","668088.7000000008","20111112000000"
"20111112","898","2011587","319518","198702","942771","205129","139171","13456","21117","1160266.2800000105","16564","28989","1963491.2299999942","20111112000000"
"20111112","899","1281081","246184","153117","534820","131963","89435","5649","7155","301781.26999999816","7147","10507","543116.1099999987","20111112000000"
"20111112","8w4","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","925","25730","9006","5670","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","974","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112",":93","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111112","<72","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111112000000"
"20111113","0","1049796","723202","484986","1575588","452398","300883","18490","21641","2908916.6599999736","23087","31341","5278364.649999941","20111113000000"
"20111113","441","11443","2984","2173","3742","1047","852","64","75","5830.1","71","93","7861.569999999999","20111113000000"
"20111113","541","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","542","21","13","5","5080","3208","259","2","2","1080.0","5","6","2366.0","20111113000000"
"20111113","543","434072","82905","45959","125721","35641","21727","232","252","92007.34999999995","415","526","518432.02000000025","20111113000000"
"20111113","544","2753","1087","783","623","263","193","13","13","2183.7499999999995","16","17","3016.8","20111113000000"
"20111113","546","1954221","365035","202524","1050980","231054","137009","7576","8825","1135831.0700000005","9885","13833","2091303.030000001","20111113000000"
"20111113","548","680746","170130","114496","224001","69064","49337","2851","3717","208812.6199999998","3524","5327","333901.5099999983","20111113000000"
"20111113","549","509","345","300","236","108","97","1","1","40.0","1","1","40.0","20111113000000"
"20111113","550","3","3","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","551","876803","137573","82308","223650","61629","41034","1698","1932","90150.5400000003","2328","3206","191063.41999999844","20111113000000"
"20111113","552","681241","98360","54078","207007","58263","32175","1110","1195","200976.32000000033","1554","2124","523475.8200000003","20111113000000"
"20111113","553","7331","2202","1464","3180","1154","779","32","36","3019.8899999999994","46","57","6026.82","20111113000000"
"20111113","555","6","4","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","557","491015","99012","63405","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","568","322774","59017","33963","134601","29837","18216","1021","1199","85488.9299999999","1316","1896","147567.64999999988","20111113000000"
"20111113","569","1374058","182567","103881","556020","114101","69300","5207","6301","774547.4700000039","6535","9244","1483840.9600000056","20111113000000"
"20111113","571","594498","103229","66101","316630","66682","44584","3040","3945","474507.08","3771","5677","905821.9100000027","20111113000000"
"20111113","574","1613","712","527","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","575","8673","3183","2414","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","576","380303","74206","44280","109483","29441","18581","749","904","69328.44000000013","937","1364","171306.42999999953","20111113000000"
"20111113","577","547279","90752","54805","171113","44542","28735","978","1242","73183.29000000012","1199","1759","125653.81000000008","20111113000000"
"20111113","578","350470","107783","73884","145172","51312","39323","24463","36609","1145874.359999973","27398","44811","3261500.379999971","20111113000000"
"20111113","581","189146","49160","29322","71497","24532","13799","778","867","58510.790000000045","1001","1251","157277.83999999994","20111113000000"
"20111113","582","73592","29277","21376","13773","6602","5187","126","148","24217.05999999999","148","188","28896.49","20111113000000"
"20111113","8)6","2","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","808","61893","20593","12792","12164","5510","3826","1","1","1.0","1","1","1.0","20111113000000"
"20111113","817","1005225","135491","75860","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","835","151186","49282","30427","54877","17564","11344","293","324","62093.13000000001","361","452","72927.76","20111113000000"
"20111113","843","988889","224618","145596","257923","86035","62357","4722","5227","326197.63000000035","6035","7754","624420.1800000081","20111113000000"
"20111113","861","2140532","269881","154572","687193","147635","92793","2480","3072","544869.1000000004","3283","4647","1111621.5800000008","20111113000000"
"20111113","869","4661604","565457","323597","1637775","320627","209935","16982","21888","1722145.7900000107","21245","31367","2657904.779999936","20111113000000"
"20111113","872","3202407","718517","413097","1147660","320917","197761","8157","8880","2344172.03","10624","13416","5335997.809999998","20111113000000"
"20111113","874","17615188","1846772","1071875","7089858","1259319","783107","36771","44766","4931117.85999987","49006","70169","9713323.660000276","20111113000000"
"20111113","885","689004","169344","114363","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","893","6158632","696826","397541","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","894","3390597","365718","214534","956664","213205","138888","6720","7165","674136.5900000031","8850","11293","1419157.4499999953","20111113000000"
"20111113","895","4072011","565020","329633","1771299","371729","230531","18784","22080","2965146.3700000206","24249","34133","5655037.980000008","20111113000000"
"20111113","896","1967979","281623","155025","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","897","583947","84974","48139","219665","50608","31601","2539","2615","302320.18000000005","3240","4125","658071.2000000001","20111113000000"
"20111113","898","2034005","315115","195616","956176","204172","138185","13553","21136","1143910.0000000033","16555","28597","1911353.949999995","20111113000000"
"20111113","899","1237483","233981","146917","514156","126499","86429","5297","6812","285584.90999999846","6710","9926","591090.7","20111113000000"
"20111113","89x","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","925","24360","8211","5083","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","943","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111113","944","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111113000000"
"20111114","0","1122409","768103","523937","1689743","484163","331326","19544","23103","2995846.1699999697","24462","33531","5452445.109999921","20111114000000"
"20111114","441","14530","3408","2598","4530","1243","1008","67","97","5977.270000000001","79","135","8513.289999999999","20111114000000"
"20111114","541","2","2","2","2","1","1","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","542","46","20","12","1554","457","212","1","1","540.0","5","5","3680.0","20111114000000"
"20111114","543","502589","98421","57281","143798","42081","26526","237","261","51551.76000000001","471","615","576709.9100000001","20111114000000"
"20111114","544","3638","1541","903","858","351","241","12","13","1154.08","18","20","2582.3","20111114000000"
"20111114","545","1","1","1","1839717","425968","275011","11700","12713","1700214.2900000196","15952","20710","4263949.249999976","20111114000000"
"20111114","546","1763031","328823","187417","1046042","226638","134510","7180","8372","1108628.7100000018","9435","12912","1989836.5400000017","20111114000000"
"20111114","548","754752","200312","137772","237502","71094","50403","3000","3803","242768.2499999997","3726","5341","393821.75999999867","20111114000000"
"20111114","549","281","218","167","83","45","40","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","550","5","5","3","4","3","1","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","551","888716","138543","85189","229578","63354","43071","1647","1882","93964.81000000004","2340","3179","200139.78999999826","20111114000000"
"20111114","552","682066","99997","56735","206093","59152","33222","973","1038","178949.6600000001","1428","1944","532659.9700000002","20111114000000"
"20111114","553","6981","2340","1529","3126","1216","829","28","32","3136.2500000000005","35","45","4753.1","20111114000000"
"20111114","555","10","4","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","557","585779","136160","90192","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","568","276256","53367","32242","113337","26453","16744","979","1081","80460.67999999993","1256","1696","127716.29999999996","20111114000000"
"20111114","569","1518348","200435","113897","608778","127051","76975","5711","6852","852139.3700000062","7159","9988","1591301.5900000082","20111114000000"
"20111114","571","675445","117704","75529","357928","75630","51126","3042","3948","488557.05999999953","3865","5674","955349.1200000027","20111114000000"
"20111114","574","1900","920","659","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","575","10119","3761","3070","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","576","408329","78940","47584","116810","31587","20061","818","974","54997.31000000007","1023","1378","112893.62000000013","20111114000000"
"20111114","577","568547","98243","61661","180961","48398","32416","1091","1395","96746.46999999996","1359","1979","156024.69999999975","20111114000000"
"20111114","578","328230","97609","68063","128849","46363","35968","22396","33725","1140417.4699999741","24982","40790","2776324.49999997","20111114000000"
"20111114","581","186927","47036","28300","69785","22960","13539","767","847","61032.81000000004","961","1269","153591.41999999995","20111114000000"
"20111114","582","88187","35089","26347","16037","7603","6016","138","150","24822.449999999997","173","211","40225.810000000005","20111114000000"
"20111114","808","59250","19199","11977","10714","4963","3483","1","1","0.01","5","5","20640.01","20111114000000"
"20111114","817","1092555","144767","80237","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","835","152521","49052","30507","53237","16886","11032","292","323","45161.44000000001","387","491","90603.00000000003","20111114000000"
"20111114","843","1024531","235698","156793","265398","89462","65741","4924","5483","354940.6799999997","6291","8054","580088.650000004","20111114000000"
"20111114","861","2366887","301770","177315","741920","163467","103517","2516","3128","528977.3700000001","3355","4752","1119519.2500000033","20111114000000"
"20111114","869","5291289","652996","401573","1935593","385551","262995","18692","24223","1940601.4800000058","23219","34195","2927469.6299999184","20111114000000"
"20111114","872","3138467","703958","411138","1148442","319823","199366","8444","9310","2425258.989999994","11118","14279","5838230.710000004","20111114000000"
"20111114","874","19812836","2081979","1227905","7969599","1435911","902347","36684","44498","5063888.52999987","49805","70732","1.0459526020000333E7","20111114000000"
"20111114","885","751248","183121","125081","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","893","6516877","730804","430150","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","894","3631799","389809","233503","1029541","232649","153049","6378","6826","675879.6600000013","8613","11044","1592280.9499999906","20111114000000"
"20111114","895","4379688","629679","370731","1941943","413802","257786","18243","21503","2935212.200000014","24243","33808","5941714.8700000085","20111114000000"
"20111114","896","1969532","284355","161618","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","897","574945","84428","48651","217938","50463","31744","2293","2361","288550.6900000002","2980","3729","654860.520000001","20111114000000"
"20111114","898","2170703","352512","228020","1026254","221759","153008","13460","21313","1186579.1900000072","16615","29146","2002108.359999997","20111114000000"
"20111114","899","1478191","237935","150538","566088","137251","93856","5533","7202","326594.48999999976","7022","10385","607324.5800000017","20111114000000"
"20111114","8=9","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","925","49972","13793","8413","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","944","190","15","12","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111114","994","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111114000000"
"20111115","0","1165508","796951","553968","1774799","513720","357634","20766","24679","3169591.65999996","25933","35276","5480134.0399999395","20111115000000"
"20111115","441","14691","3574","2716","5239","1353","1092","86","113","6944.500000000001","108","157","11678.949999999999","20111115000000"
"20111115","541","2","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","542","44","22","11","1389","355","201","3","3","2705.8","5","6","4655.8099999999995","20111115000000"
"20111115","543","532823","104668","62635","153308","44458","29004","251","269","76953.87","499","616","687808.1800000002","20111115000000"
"20111115","544","3761","1518","993","764","335","248","25","27","2202.23","27","33","3695.48","20111115000000"
"20111115","545","1","1","1","1872157","433855","284336","11971","12943","1734442.4500000132","16253","21250","4319891.059999967","20111115000000"
"20111115","546","1768007","330770","192985","1042635","228717","139138","7121","8310","1077265.1900000006","9445","12944","1927727.0300000012","20111115000000"
